cluster,cluster_size,gene,p_val,p_adj,mean_in,mean_out,log2FC,pct_in,pct_out
13,6292,ALDOB,0.0,0.0,3.61776740923855,0.439241798838861,3.04200951777196,0.676891290527654,0.0763283612774775
13,6292,SMIM24,0.0,0.0,2.56850893665709,0.351360655502075,2.86990299287769,0.560870947234584,0.0852553386029551
13,6292,TRIM45,0.0,0.0,1.25037243299172,0.1782944150962,2.810017521112,0.317705022250477,0.0438287535234509
13,6292,RGS4,0.0,0.0,2.31817851016193,0.410471238777446,2.49763572947527,0.524316592498411,0.0943392143177896
13,6292,TFR2,0.0,0.0,1.16845062259497,0.256337618303212,2.18847525631661,0.309122695486332,0.0622832502853928
13,6292,OGDHL,0.0,0.0,0.563747861282278,0.138690328873806,2.02317502258174,0.161157024793388,0.0356105240947233
13,6292,GCNT4,0.0,0.0,1.07249710166523,0.26755307888144,2.00307266592854,0.285123966942149,0.0658324000584311
13,6292,G6PC,0.0,0.0,0.828566242992234,0.212916762393107,1.96032247538266,0.2223458359822,0.0506457180265429
13,6292,GPT,0.0,0.0,0.513196143085458,0.13529611142463,1.92338210082271,0.147647806738716,0.0342958237976985
13,6292,SLC5A9,0.0,0.0,0.52389377654925,0.162297710448772,1.69062554086645,0.149237126509854,0.0413508410294698
13,6292,AFF3,0.0,0.0,0.656306386429719,0.211035699280617,1.63687776463635,0.183566433566434,0.0521227270022128
13,6292,CDH6,0.0,0.0,3.52477497915818,1.20293723102963,1.55096900411197,0.702956134774317,0.265553229131162
13,6292,MUC13,0.0,0.0,0.635159139752918,0.21966240400206,1.53182584094455,0.173553719008264,0.0539189430458847
13,6292,SMAD5,0.0,0.0,2.76199367454836,0.963771534328014,1.51894594518248,0.602828989192626,0.226279939188348
13,6292,IFI27,0.0,0.0,1.19833623680884,0.419966824046346,1.51268326465074,0.302924348378894,0.0927972818706616
13,6292,SDCBP2,0.0,0.0,1.38607056949522,0.488367292745094,1.50496031096405,0.357755880483153,0.117852331564169
13,6292,AKR1B10,0.0,0.0,2.1630364524583,0.766688350429404,1.49634459984332,0.492530197075652,0.16215178025569
13,6292,RIC8B,0.0,0.0,0.947642631445125,0.351639783372161,1.43024222046874,0.253019707565162,0.0857639057960429
13,6292,GDF15,0.0,0.0,1.33194743457753,0.502424930538497,1.40655540087271,0.322314049586777,0.117230148296029
13,6292,SLC17A4,0.0,0.0,0.732697501958591,0.280427673673034,1.38558579437152,0.202956134774317,0.0697710906602176
14,5767,CALCA,0.0,0.0,0.792896664864024,0.055043784892315,3.84845688674444,0.2190046818103,0.0133471444448041
14,5767,AKR1B10,0.0,0.0,4.60210195000299,0.694757233505532,2.72771032544756,0.848101265822785,0.152024730521477
14,5767,SPNS2,0.0,0.0,1.79872721052261,0.354377321923939,2.34361495153818,0.463325819316803,0.0863410265540198
14,5767,UGT1A1,0.0,0.0,2.13831852398941,0.449622191709738,2.24968909037993,0.5248829547425,0.105989490607365
14,5767,COCH,0.0,0.0,0.706073165952756,0.15458171053592,2.19144076342632,0.199063637940003,0.0373763204177861
14,5767,RGS4,0.0,0.0,1.92406835732973,0.428136403317741,2.16801502102364,0.47927865441304,0.0969583184971784
14,5767,NCAM1,0.0,0.0,0.518140687796982,0.128253027228701,2.01434253450155,0.149124328073522,0.0302279912385762
14,5767,CYP4A11,0.0,0.0,1.18348521667025,0.296506129329592,1.99690420498994,0.31610889543957,0.0701075756104403
14,5767,ELOVL7,0.0,0.0,0.575201112433986,0.145900718108162,1.97907210186375,0.165770764695682,0.036480756158353
14,5767,MYRF,0.0,0.0,2.03038667896622,0.51903130595799,1.96785897590311,0.510490723079591,0.126975906084442
14,5767,ALDH1A1,0.0,0.0,2.57381057255558,0.696348219126272,1.88602353423369,0.60534073174961,0.16172487834353
14,5767,SLC5A9,0.0,0.0,0.551178598230295,0.162472973281065,1.76231385683407,0.162996358591989,0.0412283257264321
14,5767,ANXA9,0.0,0.0,2.36056764555366,0.702280075256761,1.74901397352292,0.568579850875672,0.166585742185393
14,5767,CTTNBP2,0.0,0.0,1.03651144373493,0.313789612402822,1.72386333935748,0.286110629443385,0.0766624585936404
14,5767,GCNT4,0.0,0.0,0.895929685431914,0.275326468221954,1.70223857255198,0.249349748569447,0.0675665468984344
14,5767,CX3CL1,0.0,0.0,1.07444181222322,0.337357090343968,1.67123603129954,0.295300849661869,0.0814693727813205
14,5767,DSEL,0.0,0.0,1.84746818826086,0.592926155068142,1.63962352721512,0.47112883648344,0.140932681621511
14,5767,FXYD2,0.0,0.0,3.14678898096622,1.04643405454986,1.58839811971176,0.696722732790012,0.23520430734039
14,5767,PDGFD,0.0,0.0,2.250758000629,0.768481924758322,1.55032647936246,0.553840818449801,0.178233472523441
14,5767,HKDC1,0.0,0.0,1.9330172695443,0.700354913990759,1.46469509599953,0.484133865094503,0.167756449681158
15,5400,HMGCS2,0.0,0.0,3.66242092128153,0.163813032818316,4.48266715010751,0.713703703703704,0.0375501413379997
15,5400,NCAM1,0.0,0.0,1.59945466898106,0.0975839911432763,4.03477792245248,0.37037037037037,0.0240301521066092
15,5400,VSIG1,0.0,0.0,0.799508853930014,0.0555145473078421,3.84815205042506,0.18537037037037,0.0133100013460762
15,5400,IL1RN,0.0,0.0,2.74006683009642,0.190994275167919,3.84260275290131,0.570740740740741,0.0436936330596312
15,5400,CAPN8,0.0,0.0,2.06655622884079,0.156212659473935,3.72563680182784,0.452037037037037,0.0383416341364921
15,5400,TFF1,0.0,0.0,1.06078808775655,0.081271977340538,3.70621828286213,0.227592592592593,0.0198950060573428
15,5400,APOA5,0.0,0.0,1.23470018876923,0.100948308143534,3.61245900772759,0.274074074074074,0.0236424821644905
15,5400,BCL2L15,0.0,0.0,0.814658318051585,0.0754677614528344,3.4322453626991,0.2,0.0181343384035536
15,5400,DUOX2,0.0,0.0,1.74692569313226,0.179399323741365,3.2835646704077,0.384259259259259,0.0412491587023826
15,5400,HPGD,0.0,0.0,2.91340786351098,0.329576222667753,3.14401973605601,0.617222222222222,0.0744918562390631
15,5400,ACSL5,0.0,0.0,2.13287676586045,0.265936969140125,3.0036396109627,0.478148148148148,0.0614672230448243
15,5400,UGT2B10,0.0,0.0,0.912897784091808,0.128092823148592,2.83325400430229,0.222222222222222,0.0302974828375286
15,5400,G6PC,0.0,0.0,1.3344419712049,0.201165142548423,2.72977823515928,0.30037037037037,0.049201776820568
15,5400,MMP15,0.0,0.0,2.10017690879327,0.359978036451731,2.54452674754476,0.475185185185185,0.091027056131377
15,5400,RORC,0.0,0.0,1.23892241676648,0.217031671132771,2.51310286996907,0.293888888888889,0.0540476510970521
15,5400,TM4SF5,0.0,0.0,0.419160549684807,0.0777908039336924,2.42981631494257,0.103888888888889,0.0198734688383362
15,5400,GJB2,0.0,0.0,0.781432562050996,0.14597542444651,2.42038783054143,0.189074074074074,0.0367209584062458
15,5400,BATF,0.0,0.0,0.517559407154719,0.0999903623052297,2.37185187782318,0.128518518518519,0.0221994884910486
15,5400,PPARG,0.0,0.0,1.65022955395557,0.349346298573877,2.23993370830955,0.385925925925926,0.0844420514201104
15,5400,RAP1GAP,0.0,0.0,3.83648580529072,0.853293939421774,2.16866939603266,0.743148148148148,0.204167451877776
16,5396,CALB1,0.0,0.0,2.88431557131485,0.0222544848640675,7.01792477553283,0.619718309859155,0.005335731092075
16,5396,AGR3,0.0,0.0,1.53298104838851,0.0488584679692403,4.97155883835876,0.365641215715345,0.0119259781724986
16,5396,MYB,0.0,0.0,2.4578447817784,0.0947695112651241,4.69681236518585,0.540029651593773,0.0217467385276397
16,5396,SDR16C5,0.0,0.0,0.70174101969328,0.0271303423127691,4.69290842102203,0.176056338028169,0.0067302359889947
16,5396,PLAC8,0.0,0.0,3.46129065849235,0.236840602324371,3.86931608789678,0.70941438102298,0.0497014467315282
16,5396,S100P,0.0,0.0,1.48849293052753,0.104358230400865,3.83422322362693,0.356745737583395,0.023760425135547
16,5396,GALNT5,0.0,0.0,0.655089724761985,0.0481975285398163,3.76463371408581,0.166790214974055,0.0115437007683237
16,5396,ST6GALNAC1,0.0,0.0,0.606699843862659,0.0464501785603885,3.70719821174536,0.155114899925871,0.0111506549865664
16,5396,SLC2A1,0.0,0.0,2.14290535343939,0.177950125118416,3.59001584496281,0.463862120088955,0.0424381760522051
16,5396,AGR2,0.0,0.0,3.50006709141233,0.315045647043648,3.47374562833472,0.707375833951075,0.0719219938727932
16,5396,CAPN8,0.0,0.0,1.596572970531,0.169908264555086,3.23214297078526,0.372312824314307,0.0406667779399017
16,5396,MSLN,0.0,0.0,0.520539197327916,0.0571912576307468,3.1861178147854,0.132134914751668,0.0136219976417253
16,5396,TFF2,0.0,0.0,0.234835876103593,0.0267071915734207,3.13630477190012,0.060229799851742,0.006520252626138
16,5396,CDA,0.0,0.0,0.923907563145555,0.105944253659723,3.12443112237169,0.229614529280949,0.0254026027168617
16,5396,SLCO1B3,0.0,0.0,0.495014751019347,0.0585622967449014,3.07940575569749,0.12824314306894,0.0144080892052399
16,5396,TM4SF5,0.0,0.0,0.578581533359545,0.073166484904753,2.98324819796354,0.14770200148258,0.0186023722735814
16,5396,GCNT3,0.0,0.0,1.63423522721404,0.207636612912813,2.97647682644783,0.383061527057079,0.0511067200060303
16,5396,C15orf48,0.0,0.0,1.65905839628958,0.212664593441237,2.96370698962626,0.381393624907339,0.0470578100350511
16,5396,GJB2,0.0,0.0,1.06049287310346,0.137881547831179,2.94322451817958,0.260378057820608,0.034652639060136
16,5396,IFI27,0.0,0.0,2.85399786453056,0.375619785353675,2.92563595754125,0.620830244625649,0.0845748375321032
17,4975,MUC3A,0.0,0.0,2.90935119614529,0.237036236803473,3.61751233589633,0.552763819095477,0.0550362610797744
